,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres
245243,5387,1617,4,960337975,F,25,1,45056,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
848179,5888,3142,3,957481400,M,25,20,64114,U2: Rattle and Hum (1988),Documentary|Musical
996929,3690,2842,4,966308074,M,18,0,63116,Best Laid Plans (1999),Crime|Drama
390975,3860,2699,2,965859802,M,45,17,44129,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
820730,2846,1299,2,972535278,F,18,4,91604,"Killing Fields, The (1984)",Drama|War
874317,3103,829,2,969566335,M,25,20,64112,Joe's Apartment (1996),Comedy|Musical
366970,204,454,5,978039450,M,25,7,92123,"Firm, The (1993)",Drama|Thriller
404721,3580,1358,5,966707959,F,18,3,32219,Sling Blade (1996),Drama|Thriller
372943,1133,3173,4,974886614,M,18,2,90038,Any Given Sunday (1999),Drama
545382,6016,1302,3,956958787,M,45,1,37209,Field of Dreams (1989),Drama
979819,5795,504,1,958145035,M,25,1,92688,No Escape (1994),Action|Sci-Fi
885535,3971,3616,4,985111755,F,18,4,80228,Loser (2000),Comedy|Romance
53062,1775,2028,4,974705616,M,25,4,70115,Saving Private Ryan (1998),Action|Drama|War
790482,509,550,2,976296546,M,25,2,55125,Threesome (1994),Comedy|Romance
854693,4510,2430,2,964991101,M,45,7,92503,Mighty Joe Young (1949),Adventure|Children's|Drama
956243,1264,1404,3,974824644,M,25,1,53711,Night Falls on Manhattan (1997),Crime|Drama
701956,2537,2004,1,974052504,M,35,11,37620,Gremlins 2: The New Batch (1990),Comedy|Horror
413242,1939,1223,5,974692843,F,35,2,94930,"Grand Day Out, A (1992)",Animation|Comedy
585461,2334,3269,4,974429465,F,56,7,01562,Forever Young (1992),Adventure|Romance|Sci-Fi
20462,1243,2797,3,1031871533,M,35,15,92627,Big (1988),Comedy|Fantasy
770105,4681,1285,5,963683090,F,35,15,06119,Heathers (1989),Comedy
686684,4227,1242,4,965316906,M,25,19,11414-2520,Glory (1989),Action|Drama|War
646478,1856,2455,5,974697219,M,56,7,92065,"Fly, The (1986)",Horror|Sci-Fi
172829,3415,2006,4,967518431,M,35,7,80129,"Mask of Zorro, The (1998)",Action|Adventure|Romance
607677,4653,3145,3,975535389,M,35,12,95051,"Cradle Will Rock, The (1999)",Drama
513721,5893,2003,2,957471699,M,25,7,02139,Gremlins (1984),Comedy|Horror
171451,3182,1784,3,968772283,M,25,12,12866,As Good As It Gets (1997),Comedy|Drama
991895,2106,1490,1,975441021,F,18,20,495321,B*A*P*S (1997),Comedy
977667,4568,31,3,964480428,F,25,4,90034,Dangerous Minds (1995),Drama
465865,2288,1292,5,974518777,M,1,10,13066,Being There (1979),Comedy
955468,1605,3795,3,1005006827,F,18,0,28270,"Five Senses, The (1999)",Drama
501736,5321,953,3,960864488,M,25,4,02457,It's a Wonderful Life (1946),Drama
751567,4510,125,3,965623830,M,45,7,92503,Flirting With Disaster (1996),Comedy
305118,1383,1594,2,976929395,F,25,7,19806,In the Company of Men (1997),Drama
496546,1094,1032,2,974930391,F,18,0,92626,Alice in Wonderland (1951),Animation|Children's|Musical
7829,5063,1197,5,963972522,F,1,10,22801,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
457913,2247,3466,4,979274725,M,45,2,60613,Heart and Souls (1993),Comedy|Fantasy
826224,1015,3167,5,981859137,M,35,3,11220,Carnal Knowledge (1971),Drama
114105,539,1408,3,976128520,M,25,2,55103,"Last of the Mohicans, The (1992)",Action|Romance|War
187137,5042,104,1,962659963,F,18,2,55408,Happy Gilmore (1996),Comedy
985872,4041,2900,3,965504477,M,18,3,48005,Monkey Shines (1988),Horror|Sci-Fi
948371,549,2736,5,976118479,M,25,6,53217,Brighton Beach Memoirs (1986),Comedy
406340,2244,3751,3,975281677,M,1,10,60565,Chicken Run (2000),Animation|Children's|Comedy
878771,1980,1944,4,974685352,M,35,7,06460,From Here to Eternity (1953),Drama|Romance|War
544244,3471,3198,3,973141583,M,18,4,80302,Papillon (1973),Drama
904533,850,3820,1,975361025,M,35,0,60640,Thomas and the Magic Railroad (2000),Children's
808090,5708,3462,3,958522898,M,35,1,90034,Modern Times (1936),Comedy
487944,3620,3704,3,972833433,M,25,7,94117,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
736337,1624,674,2,974775089,M,25,0,06810,Barbarella (1968),Adventure|Sci-Fi
124886,1464,2353,4,974755937,M,35,12,75063,Enemy of the State (1998),Action|Thriller
6684,2116,1197,4,975898812,M,18,4,49546,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
836883,1619,2732,4,974728105,M,50,3,48843,Jules and Jim (Jules et Jim) (1961),Drama
20217,169,2797,5,977206135,M,25,7,55439,Big (1988),Comedy|Fantasy
811439,1088,2870,3,1037239148,F,1,10,98103,Barefoot in the Park (1967),Comedy
834777,2744,3365,1,973216209,M,18,17,53818,"Searchers, The (1956)",Western
738139,1051,903,5,987227482,F,25,0,60513,Vertigo (1958),Mystery|Thriller
9006,398,2804,4,1044567032,M,25,17,55454,"Christmas Story, A (1983)",Comedy|Drama
392232,3026,367,1,970462319,F,18,4,45750,"Mask, The (1994)",Comedy|Crime|Fantasy
322190,3308,357,4,967977611,F,18,20,15701-1348,Four Weddings and a Funeral (1994),Comedy|Romance
295279,1255,2318,5,974822235,M,25,17,94110,Happiness (1998),Comedy
697320,163,2338,1,977323525,M,18,4,85013,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
302464,3265,3266,1,968215330,M,25,15,53704,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama
238281,5162,2058,3,961906294,M,25,17,94043,"Negotiator, The (1998)",Action|Thriller
194198,1606,653,3,974730822,F,35,3,55405,Dragonheart (1996),Action|Adventure|Fantasy
101730,4868,3471,5,963098614,M,35,17,03820,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
806883,1470,2065,4,974836795,M,18,4,94118,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
413711,4834,1446,3,1028490790,F,45,9,03862,Kolya (1996),Comedy
510879,4386,2001,4,965229266,M,25,5,74055,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
469545,1737,333,4,976063486,M,35,20,46614,Tommy Boy (1995),Comedy
614743,3450,628,4,967244085,M,25,5,78251,Primal Fear (1996),Drama|Thriller
559107,5406,3448,4,960305431,F,35,0,49504,"Good Morning, Vietnam (1987)",Comedy|Drama|War
549943,1861,2109,2,974698452,M,50,16,92129,"Jerk, The (1979)",Comedy
570907,855,481,3,976412335,F,18,2,72701,Kalifornia (1993),Drama|Thriller
897778,5536,415,1,959992886,M,25,16,67204,Another Stakeout (1993),Comedy|Thriller
873530,2109,575,2,974667501,M,25,16,13090,"Little Rascals, The (1994)",Children's|Comedy
325740,3509,1101,3,967227863,M,18,4,02115,Top Gun (1986),Action|Romance
283038,308,1500,4,995833186,M,25,2,10025,Grosse Pointe Blank (1997),Comedy|Crime
111308,3993,1225,4,965594395,M,25,0,22015,Amadeus (1984),Drama
135586,5327,1198,5,961101168,M,25,7,55408,Raiders of the Lost Ark (1981),Action|Adventure
781439,2645,3219,4,973558644,M,25,7,60657,Pacific Heights (1990),Thriller
90159,3476,3147,1,967132239,M,50,0,44126,"Green Mile, The (1999)",Drama|Thriller
615519,1050,2605,2,974964981,M,25,1,97302,Entrapment (1999),Crime|Thriller
877307,2878,1762,3,973230747,F,50,20,88005,Deep Rising (1998),Action|Horror|Sci-Fi
462346,795,3039,4,1038693184,F,35,14,19147,Trading Places (1983),Comedy
984249,1680,2151,2,974836897,M,25,20,95380,"Gods Must Be Crazy II, The (1989)",Comedy
127130,999,590,5,975363852,M,25,15,62558,Dances with Wolves (1990),Adventure|Drama|Western
121103,3380,1265,5,967673912,M,50,0,20815,Groundhog Day (1993),Comedy|Romance
512382,4213,1200,5,965841380,M,35,7,63125,Aliens (1986),Action|Sci-Fi|Thriller|War
965430,5597,426,3,959214724,F,18,4,95008,Body Snatchers (1993),Horror|Sci-Fi|Thriller
175734,1017,1968,4,975009424,M,35,0,30906,"Breakfast Club, The (1985)",Comedy|Drama
179400,4375,356,5,965177220,F,25,5,40241,Forrest Gump (1994),Comedy|Romance|War
208536,4535,3671,5,964719403,M,18,19,17517,Blazing Saddles (1974),Comedy|Western
12826,343,595,5,997382150,F,35,3,55127,Beauty and the Beast (1991),Animation|Children's|Musical
541662,3416,2968,4,967400753,M,25,12,20850,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
833765,4819,2383,2,962927820,M,35,18,17350,Police Academy 6: City Under Siege (1989),Comedy
163454,1958,459,3,994383129,F,25,1,17055,"Getaway, The (1994)",Action
816466,1671,2565,5,974714169,M,35,0,98368,"King and I, The (1956)",Musical
559253,301,231,2,976584435,M,18,4,61820,Dumb & Dumber (1994),Comedy
586630,272,1263,3,976697655,M,18,0,80302,"Deer Hunter, The (1978)",Drama|War
71904,2503,1210,4,974083802,M,35,17,19360,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
706116,4054,3273,2,965492943,M,35,3,68122,Scream 3 (2000),Horror|Mystery|Thriller
436690,1422,1409,2,978559784,M,35,17,55934,Michael (1996),Comedy|Romance
553462,3816,2041,5,965951231,F,25,3,90020,Condorman (1981),Action|Adventure|Children's|Comedy
636134,5584,2912,2,959277638,F,50,0,10016,"Limey, The (1999)",Action|Crime|Drama
734690,1312,2642,2,974782835,M,25,14,60153,Superman III (1983),Action|Adventure|Sci-Fi
504256,2304,520,4,974504104,M,45,12,94103,Robin Hood: Men in Tights (1993),Comedy
523791,1968,3174,4,974688343,M,25,11,85258,Man on the Moon (1999),Comedy|Drama
811443,1150,2870,3,974877159,F,25,20,75226,Barefoot in the Park (1967),Comedy
282174,2645,2599,2,973558509,M,25,7,60657,Election (1999),Comedy
591105,3999,1982,4,965962306,M,35,17,30701,Halloween (1978),Horror
720229,3778,2263,3,966050703,M,25,0,61832,"Seventh Sign, The (1988)",Thriller
34861,4666,1566,4,963844404,M,35,1,53704,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
684239,339,1094,5,976341864,M,50,7,80207,"Crying Game, The (1992)",Drama|Romance|War
156149,2395,1090,4,1034196908,M,35,7,08021,Platoon (1986),Drama|War
618127,4786,2394,3,963002754,M,45,6,22630,"Prince of Egypt, The (1998)",Animation|Musical
701259,5300,2502,4,960976964,M,25,20,94111,Office Space (1999),Comedy|Romance
41314,4573,150,4,964451590,M,50,16,11963,Apollo 13 (1995),Drama
288613,4489,1653,5,965010438,M,18,4,78613,Gattaca (1997),Drama|Sci-Fi|Thriller
462325,685,3039,3,975602660,M,25,4,27514,Trading Places (1983),Comedy
754862,5054,3361,3,962487529,M,35,2,20818,Bull Durham (1988),Comedy
816735,216,154,4,976871174,M,45,13,52761,Belle de jour (1967),Drama
367379,3650,454,4,966458253,M,25,0,60611,"Firm, The (1993)",Drama|Thriller
453418,3610,1282,3,974824533,M,18,6,30064,Fantasia (1940),Animation|Children's|Musical
285011,3630,2959,5,966537094,M,18,4,77005,Fight Club (1999),Drama
809966,1461,1976,2,974756551,F,45,0,94115,Friday the 13th Part 3: 3D (1982),Horror
677360,1552,466,1,974780866,M,45,20,10021,Hot Shots! Part Deux (1993),Action|Comedy|War
541584,2941,2968,5,971347755,M,35,12,98033,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
580224,3900,2822,3,965874797,F,25,14,55343,Medicine Man (1992),Adventure|Romance
134194,1950,1198,4,974698461,M,25,12,49024,Raiders of the Lost Ark (1981),Action|Adventure
358951,3462,3148,4,968692663,F,25,4,73160,"Cider House Rules, The (1999)",Drama
544879,2105,1302,3,974668069,M,25,1,24060,Field of Dreams (1989),Drama
688346,2878,2991,4,972366446,F,50,20,88005,Live and Let Die (1973),Action
549244,3323,1234,5,967920044,M,35,14,11784,"Sting, The (1973)",Comedy|Crime
569938,1509,2883,4,974833856,M,1,0,11803,Mumford (1999),Comedy
130819,5084,1196,4,962767320,M,18,4,10013,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
766320,2237,3,3,974601679,F,35,6,14905,Grumpier Old Men (1995),Comedy|Romance
620443,4161,2701,1,965339049,M,45,0,90404,Wild Wild West (1999),Action|Sci-Fi|Western
848991,1632,1147,4,974718734,M,25,16,94120,When We Were Kings (1996),Documentary
855071,4285,2524,3,965283209,M,35,0,62704,"Towering Inferno, The (1974)",Action|Drama
88748,3320,1259,5,967920951,M,25,1,56082,Stand by Me (1986),Adventure|Comedy|Drama
207640,5869,2617,2,957574493,F,25,7,19103,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
865181,1411,2492,2,974761543,M,35,1,08107,20 Dates (1998),Comedy
882433,731,513,4,975529595,M,45,3,55410,Radioland Murders (1994),Comedy|Mystery|Romance
985442,660,537,4,975691550,M,45,16,70507,Sirens (1994),Comedy|Drama
932191,5077,417,3,963203922,M,25,2,20037,Barcelona (1994),Comedy|Romance
789308,1925,471,5,974692995,M,50,7,92886,"Hudsucker Proxy, The (1994)",Comedy|Romance
269677,335,2723,1,976363087,M,35,18,55434,Mystery Men (1999),Action|Adventure|Comedy
173501,699,318,5,975561965,M,18,0,73505,"Shawshank Redemption, The (1994)",Drama
340995,970,1441,4,980624426,M,25,0,27615,Benny & Joon (1993),Comedy|Romance
603577,955,1608,4,975210222,F,50,7,94941,Air Force One (1997),Action|Thriller
284158,154,2959,5,977260348,M,50,20,94530,Fight Club (1999),Drama
178409,1721,356,2,974705729,M,18,19,70043,Forrest Gump (1994),Comedy|Romance|War
61582,1632,647,2,974716642,M,25,16,94120,Courage Under Fire (1996),Drama|War
669867,1974,3635,4,974863418,M,35,17,12159,"Spy Who Loved Me, The (1977)",Action
644474,3233,1077,4,975471763,M,50,2,60660,Sleeper (1973),Comedy|Sci-Fi
684602,2244,1094,4,974598007,M,1,10,60565,"Crying Game, The (1992)",Drama|Romance|War
954321,3778,458,2,966048313,M,25,0,61832,Geronimo: An American Legend (1993),Drama|Western
263525,1837,1127,4,974840919,M,25,2,08817,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
655037,262,3877,2,976661136,F,25,1,68503,Supergirl (1984),Action|Adventure|Fantasy
543730,3483,2393,5,967918817,F,45,7,30260,Star Trek: Insurrection (1998),Action|Sci-Fi
695514,5011,1373,3,1018292463,M,18,4,64154,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
545121,3963,1302,4,1018672056,M,50,20,30030,Field of Dreams (1989),Drama
755244,4064,2132,4,965476661,M,45,0,20851,Who's Afraid of Virginia Woolf? (1966),Drama
148671,294,3809,4,976542619,F,45,9,43147,What About Bob? (1991),Comedy
871743,1969,1970,3,974685319,F,25,3,92116,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror
27558,4459,527,4,965073744,M,25,1,28027,Schindler's List (1993),Drama|War
782490,1958,2420,4,975340024,F,25,1,17055,"Karate Kid, The (1984)",Drama
231220,1425,1392,5,1027277521,M,1,10,08872,Citizen Ruth (1996),Comedy|Drama
732021,4386,3507,4,965233134,M,25,5,74055,"Odd Couple, The (1968)",Comedy
740229,5501,11,3,959798553,M,25,2,33334,"American President, The (1995)",Comedy|Drama|Romance
148070,1800,1597,2,974740901,M,18,4,70118,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
391699,192,367,3,977025848,M,18,1,10977,"Mask, The (1994)",Comedy|Crime|Fantasy
944908,1264,1515,1,974821633,M,25,1,53711,Volcano (1997),Drama|Thriller
231519,1068,1466,4,974944825,F,18,4,77581,Donnie Brasco (1997),Crime|Drama
785847,3600,2942,3,966622833,M,35,20,94506,Flashdance (1983),Drama|Romance
604818,1841,1396,3,974700767,M,18,0,95037,Sneakers (1992),Crime|Drama|Sci-Fi
525020,2181,3175,5,974609461,M,25,0,45245,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
570682,1088,986,3,994958699,F,1,10,98103,Fly Away Home (1996),Adventure|Children's
477387,2946,1377,2,975828236,M,35,16,92630,Batman Returns (1992),Action|Adventure|Comedy|Crime
859234,4956,2520,1,962637277,M,35,15,77007,Airport (1970),Drama
508305,3526,3812,4,967617004,M,35,2,62263-3004,Everything You Always Wanted to Know About Sex (1972),Comedy
858938,4585,66,3,964321944,M,35,7,30324,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller
666278,6016,262,4,956779169,M,45,1,37209,"Little Princess, A (1995)",Children's|Drama
107629,1050,2858,5,974963397,M,25,1,97302,American Beauty (1999),Comedy|Drama
478547,216,1012,4,976869775,M,45,13,52761,Old Yeller (1957),Children's|Drama
702788,5808,2949,3,957983049,F,25,7,37206,Dr. No (1962),Action
988452,1207,3572,2,974845415,M,50,0,43617,Carnosaur (1993),Horror|Sci-Fi
327724,1675,364,3,975245027,F,25,6,97116,"Lion King, The (1994)",Animation|Children's|Musical
346824,3665,1380,2,973904071,M,25,0,95903,Grease (1978),Comedy|Musical|Romance
149410,4779,3809,4,967993846,M,45,3,04011,What About Bob? (1991),Comedy
433067,3283,2498,2,968122657,M,35,16,66208,My Favorite Martian (1999),Comedy|Sci-Fi
113522,2340,265,5,974423356,M,35,2,48104,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance
843873,5329,1172,5,960838592,F,25,5,91773,Cinema Paradiso (1988),Comedy|Drama|Romance
931862,656,3606,3,975697309,F,45,16,92106,On the Town (1949),Musical
517862,3539,3675,5,967019298,F,25,4,77006,White Christmas (1954),Musical
910177,5738,2670,4,958418468,M,25,12,55406,"Run Silent, Run Deep (1958)",War
679711,5096,546,1,965409869,M,25,11,75206,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi
971721,2857,1866,3,972507218,M,25,0,10469,"Big Hit, The (1998)",Action|Comedy
421226,955,1320,1,975132334,F,50,7,94941,Alien³ (1992),Action|Horror|Sci-Fi|Thriller
250441,267,50,4,976644024,M,45,12,55001,"Usual Suspects, The (1995)",Crime|Thriller
693881,2228,1350,4,974597650,M,25,12,60025,"Omen, The (1976)",Horror
273879,4647,3386,4,984288296,M,35,20,80222,JFK (1991),Drama|Mystery
928406,4224,2092,3,965317917,F,45,1,48198,"Return of Jafar, The (1993)",Animation|Children's|Musical
561818,1737,1288,3,974705928,M,35,20,46614,This Is Spinal Tap (1984),Comedy|Drama|Musical
787411,1616,2447,3,974732957,M,25,0,16101,Varsity Blues (1999),Comedy|Drama
547000,1746,2105,4,974703706,M,25,4,33157,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
397173,2309,300,4,974488381,F,45,0,08901,Quiz Show (1994),Drama
558086,4460,663,3,965073561,M,25,14,70005,Kids in the Hall: Brain Candy (1996),Comedy
50137,2668,1028,4,973445584,F,25,4,94110,Mary Poppins (1964),Children's|Comedy|Musical
226847,2409,2987,4,974251897,F,35,9,06074,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
491679,4261,1025,3,965305640,F,35,6,07950,"Sword in the Stone, The (1963)",Animation|Children's
228848,5826,1175,5,957897102,M,18,4,60201,Delicatessen (1991),Comedy|Sci-Fi
474967,3435,1375,5,967333740,M,45,1,48867,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
736904,2165,2808,3,974613653,M,25,7,32836,Universal Soldier (1992),Action|Sci-Fi
723426,543,1047,4,976120935,M,25,5,55057,"Long Kiss Goodnight, The (1996)",Action|Thriller
922249,5954,1707,1,957652474,M,45,11,70802,Home Alone 3 (1997),Children's|Comedy
741148,1181,196,3,974944743,M,35,7,20716,Species (1995),Horror|Sci-Fi
454551,1852,750,4,974696380,M,25,12,10036,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
239330,4118,47,5,965361574,M,25,3,91221,Seven (Se7en) (1995),Crime|Thriller
332477,5954,3524,5,957653900,M,45,11,70802,Arthur (1981),Comedy|Romance
90065,3161,3147,4,968870702,M,25,7,55408,"Green Mile, The (1999)",Drama|Thriller
847154,2629,2334,4,973626290,M,25,11,15237,"Siege, The (1998)",Action|Thriller
404599,3018,1358,4,970506617,M,35,0,45242,Sling Blade (1996),Drama|Thriller
825212,5193,2926,4,969063366,M,35,12,14619,Hairspray (1988),Comedy|Drama
723879,2063,3660,3,975744699,M,25,4,43138,Puppet Master (1989),Horror|Sci-Fi|Thriller
429114,1124,586,4,974913202,M,25,2,60156,Home Alone (1990),Children's|Comedy
869092,3675,371,3,966363443,M,35,7,06680,"Paper, The (1994)",Comedy|Drama
891221,5463,950,5,959900645,M,35,0,53202,"Thin Man, The (1934)",Mystery
943154,3189,3791,3,968883842,M,25,16,90292,Footloose (1984),Drama
39387,3812,2762,5,965956295,M,35,17,78749,"Sixth Sense, The (1999)",Thriller
897305,3394,1950,4,967493231,M,35,7,90069,In the Heat of the Night (1967),Drama|Mystery
62557,3546,2194,3,967022325,M,25,20,41706,"Untouchables, The (1987)",Action|Crime|Drama
261282,3675,1485,4,966369033,M,35,7,06680,Liar Liar (1997),Comedy
962497,2544,3371,3,974050347,M,45,1,52001,Bound for Glory (1976),Drama
521865,3716,539,1,966266586,M,18,12,36115,Sleepless in Seattle (1993),Comedy|Romance
679195,1698,616,4,974771235,M,35,2,97214,"Aristocats, The (1970)",Animation|Children's
851012,3189,691,3,969870237,M,25,16,90292,Mrs. Winterbourne (1996),Comedy|Romance
987861,4053,2655,3,965495852,M,25,18,36264,Howling II: Your Sister Is a Werewolf (1985),Horror
457072,4869,3608,1,962886791,F,45,6,04578,Pee-wee's Big Adventure (1985),Comedy
521347,575,539,4,975989182,M,25,12,92130,Sleepless in Seattle (1993),Comedy|Romance
585397,1483,3269,2,979914466,M,18,4,54481,Forever Young (1992),Adventure|Romance|Sci-Fi
211989,5153,1136,4,961968000,M,25,7,60046,Monty Python and the Holy Grail (1974),Comedy
479662,1605,3629,4,975385749,F,18,0,28270,"Gold Rush, The (1925)",Comedy
269877,1676,2723,4,974709459,M,18,4,91301,Mystery Men (1999),Action|Adventure|Comedy
